"","sssdistrict","jssdistrict","jsslong","jsslat","ssslong","ssslat","distance"
"12548","Kintampo","Atebubu",-1.0652015209198,7.67559051513672,-1.54442632198334,8.37111854553223,33.3573793343172
"12549","Kintampo","Kwahu West (Nkawkaw)",-0.801975071430206,6.5270209312439,-1.54442632198334,8.37111854553223,53.2792883456019
"12550","Kintampo","Bole",-2.26667523384094,8.62969589233398,-1.54442632198334,8.37111854553223,49.4406771079209
"12551","Kintampo","West Akim (Asamankese)",-0.609122574329376,5.8336124420166,-1.54442632198334,8.37111854553223,67.7335923864227
"12552","Kintampo","Nanumba North (Bimbilla)",-0.141764163970947,8.81677436828613,-1.54442632198334,8.37111854553223,95.9502417928087
"12553","Kintampo","Kpando",0.267385125160217,6.89685153961182,-1.54442632198334,8.37111854553223,125.022599437502
"12554","Kintampo","Adansi West (Obuasi)",-1.65927422046661,5.98641157150269,-1.54442632198334,8.37111854553223,21.3493351919628
"12555","Kintampo","Keta",0.853055775165558,5.90746402740479,-1.54442632198334,8.37111854553223,166.225774158643
"12556","Kintampo","Fanteakwa (Begoro)",-0.356094092130661,6.43607091903687,-1.54442632198334,8.37111854553223,83.251720141086
"12557","Kintampo","Akatsi",0.842700481414795,6.20688915252686,-1.54442632198334,8.37111854553223,165.138433741892
"12558","Kintampo","Ajumako/Enyan/Essiam (Ajumako)",-1.00538456439972,5.40172481536865,-1.54442632198334,8.37111854553223,44.5856650127651
"12559","Kintampo","Tema",-0.0500882156193256,5.69031476974487,-1.54442632198334,8.37111854553223,105.245889479078
"12560","Kintampo","Mfantsiman (Saltpond)",-1.00645339488983,5.20152807235718,-1.54442632198334,8.37111854553223,45.4788442116775
"12561","Kintampo","Dangme East (Ada)",0.106862179934978,5.91473388671875,-1.54442632198334,8.37111854553223,115.437105052651
"12562","Kintampo","Ahafo Ano South (Mankranso)",-1.9891722202301,6.92877149581909,-1.54442632198334,8.37111854553223,32.810871679667
"12563","Kintampo","Nkwanta",0.40209686756134,8.32355308532715,-1.54442632198334,8.37111854553223,133.227397535454
"12564","Kintampo","Sisala/Tumu (Tumu)",-1.73106586933136,10.5741777420044,-1.54442632198334,8.37111854553223,22.2887031885825
"12565","Kintampo","Asunafo South",-2.57220482826233,6.63116884231567,-1.54442632198334,8.37111854553223,72.0854266951052
"12566","Kintampo","Amansie East (Bekwai)",-1.37072885036469,6.38336086273193,-1.54442632198334,8.37111854553223,20.3933111866137
"12567","Kintampo","Saboba/Chereponi (Saboba)",0.166294068098068,9.91628551483154,-1.54442632198334,8.37111854553223,117.272610303484
"12568","Kintampo","Bongo",-0.787704288959503,10.9241199493408,-1.54442632198334,8.37111854553223,55.6089671444474
"12569","Kintampo","Tano North",-2.17906522750854,7.17709350585938,-1.54442632198334,8.37111854553223,44.6730908660606
"12571","Kpando","Wa West (Wechiau)",-2.64412522315979,9.91548728942871,0.267385125160217,6.89685153961182,199.969428888342
"12573","Kpando","Ahafo Ano South (Mankranso)",-1.9891722202301,6.92877149581909,0.267385125160217,6.89685153961182,154.951032993754
"12575","Kpando","Wassa Amenfi (Asankragwa)",-2.3020179271698,5.72551774978638,0.267385125160217,6.89685153961182,177.11234963104
"12577","Kpando","Abura/Asebu/Kwamankese (Abura Dunkwa)",-1.19708836078644,5.13000059127808,0.267385125160217,6.89685153961182,101.959349671701
"12579","Kpando","Amansie Central (Jacobu)",-1.73985767364502,6.24280118942261,0.267385125160217,6.89685153961182,138.128923961272
"12581","Kpando","Sisala west (Gwollu)",-2.28611850738525,10.7578830718994,0.267385125160217,6.89685153961182,176.473314322026
"12583","Kpando","Sekyere East (Effiduase)",-0.844235956668854,7.21082878112793,0.267385125160217,6.89685153961182,76.3296772327512
"12585","Kpando","Techiman",-1.94484198093414,7.67761468887329,0.267385125160217,6.89685153961182,151.791545814643
"12587","Kpando","Asunafo (Goaso)",-2.68374562263489,6.80908823013306,0.267385125160217,6.89685153961182,202.697315393157
"12589","Kpando","Manya Krobo (Odumase-Krobo)",-0.127511590719223,6.41491651535034,0.267385125160217,6.89685153961182,27.4391283801111
"12591","Kpando","Berekum",-2.63174390792847,7.50356483459473,0.267385125160217,6.89685153961182,198.885564680529
"12593","Kpando","Nanumba North (Bimbilla)",-0.141764163970947,8.81677436828613,0.267385125160217,6.89685153961182,32.2047348421991
"12595","Kpando","Savelugu/Nanton (Savelugu)",-0.815288662910461,9.81180095672607,0.267385125160217,6.89685153961182,77.6757071706123
"12597","Kpando","Adansi East (New Edubiase)",-1.39652860164642,6.10548162460327,0.267385125160217,6.89685153961182,114.632592290591
"12599","Kpando","Jirapa/Lambusie (Jirapa)",-2.58332252502441,10.6920347213745,0.267385125160217,6.89685153961182,196.320255249421
"12601","Kpando","Kwahu North (Donkorkrom)",-0.264697343111038,6.91197347640991,0.267385125160217,6.89685153961182,36.5379719461383
"12603","Kpando","Asikuma/Odoben/Brakwa (Breman Asikuma)",-1.01707422733307,5.63825035095215,0.267385125160217,6.89685153961182,89.0363118797212
"12605","Kpando","Adansi West (Obuasi)",-1.65927422046661,5.98641157150269,0.267385125160217,6.89685153961182,132.760332153569
"12607","Kpando","Garu Tempane",-0.171862438321114,10.8220167160034,0.267385125160217,6.89685153961182,44.2306769018472
"12609","Kpando","Ejura/Sekyedumase (Ejura)",-1.36796534061432,7.46287393569946,0.267385125160217,6.89685153961182,112.261134215296
"12611","Kpando","Akwapim North (Akropong)",-0.166071146726608,5.97642612457275,0.267385125160217,6.89685153961182,30.7870034576643
"12613","Kpando","New Juaben (Koforidua)",-0.297512322664261,6.1126127243042,0.267385125160217,6.89685153961182,39.3966405412954
"12615","Kpando","Lawra",-2.80094122886658,10.5463981628418,0.267385125160217,6.89685153961182,210.85355532644
"12617","Kpando","Ketu (Denu)",1.03270864486694,6.11122751235962,0.267385125160217,6.89685153961182,53.0421416093532
"12619","Kpando","Sene (Kwame Danso)",-0.348857820034027,7.72152233123779,0.267385125160217,6.89685153961182,42.793530932179
"12621","Kpando","Central Gonja (Buipe)",-1.4432520866394,8.9619083404541,0.267385125160217,6.89685153961182,118.138990619781
"12623","Kpando","West Gonja (Damongo)",-1.70040583610535,9.50565147399902,0.267385125160217,6.89685153961182,135.989422296769
"12625","Kpando","Fanteakwa (Begoro)",-0.356094092130661,6.43607091903687,0.267385125160217,6.89685153961182,43.0265444784049
"12627","Kpando","Nkoranza",-1.51597356796265,7.66436910629272,0.267385125160217,6.89685153961182,122.423142030585
"12629","Kpando","West Akim (Asamankese)",-0.609122574329376,5.8336124420166,0.267385125160217,6.89685153961182,60.9606364690474
"12631","Kpando","Kete Krachie",-0.0899035781621933,8.05344390869141,0.267385125160217,6.89685153961182,26.293451720854
"12633","Kpando","Gushegu (Gushegu)",-0.187724083662033,9.93830871582031,0.267385125160217,6.89685153961182,40.0174864836541
"12635","Kpando","Sawla-Tuna-Kalba",-2.36116719245911,9.40702152252197,0.267385125160217,6.89685153961182,180.588268745231
"12637","Kpando","Amansie East (Bekwai)",-1.37072885036469,6.38336086273193,0.267385125160217,6.89685153961182,112.690172892029
"12639","Kpando","Edina/Komenda/Eguafo",-1.43741977214813,5.14079332351685,0.267385125160217,6.89685153961182,118.355079272401
"12641","Kpando","Tano (Bechem)",-2.02141523361206,7.18365907669067,0.267385125160217,6.89685153961182,157.096437432087
"12643","Kpando","Kwahu West (Nkawkaw)",-0.801975071430206,6.5270209312439,0.267385125160217,6.89685153961182,73.5547490477312
"12645","Kpando","Assin South (Nsuaem Kyekyewere)",-1.26436614990234,5.49579477310181,0.267385125160217,6.89685153961182,106.109086196793
"12647","Kpando","Yilo Krobo (Somanya)",-0.181593209505081,6.18635511398315,0.267385125160217,6.89685153961182,31.4362800683202
"12649","Kpando","Dangme West (Dodowa)",0.512386500835419,5.78625059127808,0.267385125160217,6.89685153961182,19.2252203028484
"12651","Kpando","",-2.64866065979004,7.87784051895142,0.267385125160217,6.89685153961182,199.971892446478
"12653","Kpando","Birim South (Akim Oda)",-0.969164490699768,5.86416721343994,0.267385125160217,6.89685153961182,85.5194497881261
"12655","Kpando","Karaga",-0.535205662250519,9.93793296813965,0.267385125160217,6.89685153961182,60.2498612087071
"12657","Kpando","Kintampo",-1.54442632198334,8.37111854553223,0.267385125160217,6.89685153961182,124.596355633118
"12659","Kpando","Bolgatanga",-0.880232632160187,10.7424564361572,0.267385125160217,6.89685153961182,84.2954259890756
"12661","Kpando","Twifo Hemang (Twifo Praso)",-1.55970335006714,5.57299947738647,0.267385125160217,6.89685153961182,126.267041660592
"12663","Kpando","Keta",0.853055775165558,5.90746402740479,0.267385125160217,6.89685153961182,41.1284782836912
"12665","Kpando","Jomoro (Half Assini)",-2.80322027206421,5.06950759887695,0.267385125160217,6.89685153961182,212.114346655203
"12667","Kpando","Sefwi Wiawso",-2.63786101341248,6.25838994979858,0.267385125160217,6.89685153961182,199.83477080857
"12669","Kpando","Accra Metropolitan",-0.197115257382393,5.6073956489563,0.267385125160217,6.89685153961182,33.7271537964116
"12671","Kpando","Ga West (Amasaman)",-0.397510528564453,5.6646876335144,0.267385125160217,6.89685153961182,46.9008718008561
"12673","Kpando","Bawku West (Zebilla)",-0.478857457637787,10.8185272216797,0.267385125160217,6.89685153961182,60.2868482965307
"12675","Kpando","Saboba/Chereponi (Saboba)",0.166294068098068,9.91628551483154,0.267385125160217,6.89685153961182,26.040111343846
"12677","Kpando","Agona Swedru",-0.755242526531219,5.61735343933105,0.267385125160217,6.89685153961182,71.1973200999036
"12679","Kpando","Aowin Suaman (Enchi)",-2.78972434997559,5.78654623031616,0.267385125160217,6.89685153961182,210.591549148065
"12681","Kpando","Adaklu Anigbe (Kpetoe)",0.488698303699493,6.38395690917969,0.267385125160217,6.89685153961182,15.8004742569364
"12683","Kpando","East Gonja (Salaga)",-0.533939599990845,8.72915744781494,0.267385125160217,6.89685153961182,56.867215982812
"12685","Kpando","Tano North",-2.17906522750854,7.17709350585938,0.267385125160217,6.89685153961182,167.916305312528
"12687","Kpando","Sekyere West (Mampong)",-1.18007683753967,7.19956493377686,0.267385125160217,6.89685153961182,99.366444138745
"12689","Kpando","Kwabre (Mamponteng)",-1.54142010211945,6.80677843093872,0.267385125160217,6.89685153961182,124.239163696566
"12691","Kpando","Hohoe",0.466238558292389,7.03059482574463,0.267385125160217,6.89685153961182,13.696921199548
"12693","Kpando","Kumasi Metro",-1.59718716144562,6.68205976486206,0.267385125160217,6.89685153961182,128.112660504121
"12695","Kpando","Bunkpurugu Yunyoo (Bunkpurugu)",-0.0841669961810112,10.5221290588379,0.267385125160217,6.89685153961182,38.4802406016658
"12697","Kpando","Bosomtwe/Atwima/Kwanwoma (Kuntanase)",-1.56275165081024,6.55932283401489,0.267385125160217,6.89685153961182,125.796997826473
"12699","Kpando","Birim North ( New Abirem)",-1.02167463302612,6.22278738021851,0.267385125160217,6.89685153961182,88.8186472757137
"12701","Kpando","Assin North (Assin Fosu)",-1.37461698055267,5.77799510955811,0.267385125160217,6.89685153961182,113.386094511722
"12703","Kpando","Nkwanta",0.40209686756134,8.32355308532715,0.267385125160217,6.89685153961182,15.0269428663817
"12705","Kpando","Ga East (Abokobi)",-0.241145879030228,5.72114276885986,0.267385125160217,6.89685153961182,36.3411597689321
"12707","Kpando","Ho Municipal",0.526142239570618,6.71760702133179,0.267385125160217,6.89685153961182,17.8382879215354
"12709","Kpando","Asante Akim South (Juaso)",-1.08829259872437,6.53297996520996,0.267385125160217,6.89685153961182,93.2152431437651
"12711","Kpando","Sisala/Tumu (Tumu)",-1.73106586933136,10.5741777420044,0.267385125160217,6.89685153961182,139.28890573481
"12713","Kpando","Tolon Kunbungu (Tolon)",-1.10971987247467,9.52724552154541,0.267385125160217,6.89685153961182,96.457063982951
"12715","Kpando","Bawku East (Bawku)",-0.188137739896774,11.0363521575928,0.267385125160217,6.89685153961182,46.2791513587069
"12717","Kpando","Atebubu",-1.0652015209198,7.67559051513672,0.267385125160217,6.89685153961182,91.5812199196377
"12719","Kpando","Awutu/Efutu/Senya (Winneba)",-0.508638918399811,5.54489612579346,0.267385125160217,6.89685153961182,54.5983718390326
"12721","Kpando","Adansi North (Fomena)",-1.56873786449432,6.07334852218628,0.267385125160217,6.89685153961182,126.481117373815
"12723","Kpando","Upper Denkyira (Dunkwa-On-Offin)",-1.86744821071625,5.957923412323,0.267385125160217,6.89685153961182,147.080600696221
"12725","Kpando","Mpohor-Wassa East (Daboase)",-1.69756937026978,5.3307957649231,0.267385125160217,6.89685153961182,135.95738667222
"12727","Kpando","Wa Municipal",-2.28503036499023,10.0306215286255,0.267385125160217,6.89685153961182,175.800164202789
"12729","Kpando","South Dayi (Kpeve)",0.20763073861599,6.37576246261597,0.267385125160217,6.89685153961182,5.97129030283545
"12731","Kpando","Atwima / Nwabiagya (Nkawie)",-1.80875706672668,6.68133735656738,0.267385125160217,6.89685153961182,142.64699376525
"12733","Kpando","Asuogyaman (Senchi Ferry)",0.0883282497525215,6.1892294883728,0.267385125160217,6.89685153961182,13.6476986847502
"12735","Kpando","Krachi East (Dambai)",0.217028766870499,7.74382829666138,0.267385125160217,6.89685153961182,7.844403576639
"12737","Kpando","Atiwa (Kwabeng)",-0.675171911716461,6.32678174972534,0.267385125160217,6.89685153961182,64.9747427310942
"12739","Kpando","Dormaa (Dormaa Ahenkro)",-2.75384044647217,7.22284889221191,0.267385125160217,6.89685153961182,207.343822274519
"12741","Kpando","Gomoa (Apam)",-0.723635494709015,5.40456104278564,0.267385125160217,6.89685153961182,69.365568569027
"12743","Kpando","Tain",-2.28683090209961,7.94890546798706,0.267385125160217,6.89685153961182,175.201528941684
"12745","Kpando","Juaboso Bia (Juaboso)",-2.92668342590332,6.35921287536621,0.267385125160217,6.89685153961182,219.626393644743
"12747","Kpando","Builsa (Sandema)",-1.33749449253082,10.5570726394653,0.267385125160217,6.89685153961182,113.300119923109
"12749","Kpando","Akatsi",0.842700481414795,6.20688915252686,0.267385125160217,6.89685153961182,39.9764655581533
"12751","Kpando","Kwaebibirem (Kade)",-0.799037277698517,6.13331890106201,0.267385125160217,6.89685153961182,73.6187868439793
"12753","Kpando","Asunafo South",-2.57220482826233,6.63116884231567,0.267385125160217,6.89685153961182,195.118789714749
"12755","Kpando","North Tongu (Adidome)",0.407175898551941,6.13318634033203,0.267385125160217,6.89685153961182,11.5227690744065
"12757","Kpando","Kassena/Nankani (Navrongo)",-1.21744096279144,10.9094228744507,0.267385125160217,6.89685153961182,106.230605131026
"12759","Kpando","Kintampo North",-1.54442632198334,8.37111854553223,0.267385125160217,6.89685153961182,124.596355633118
"12761","Kpando","Ahanta West (Agona Ahanta)",-1.99056136608124,4.83470392227173,0.267385125160217,6.89685153961182,156.573216989078
"12763","Kpando","Amansie West (Manso-Nkwanta)",-1.8933699131012,6.43694496154785,0.267385125160217,6.89685153961182,148.570888985937
"12765","Kpando","South Tongu (Sogakope)",0.645589470863342,5.96053743362427,0.267385125160217,6.89685153961182,27.1600558210309
"12767","Kpando","East Dagomba (Yendi)",-0.200845062732697,9.35213088989258,0.267385125160217,6.89685153961182,37.9250442669442
"12769","Kpando","Bia (Essam)",-3.04354381561279,6.73738622665405,0.267385125160217,6.89685153961182,227.446110193712
"12771","Kpando","Afigya Sekyere (Agona)",-1.54861426353455,7.00199604034424,0.267385125160217,6.89685153961182,124.682655939896
"12773","Kpando","Bole",-2.26667523384094,8.62969589233398,0.267385125160217,6.89685153961182,173.900086000975
"12775","Kpando","West Mamprusi (Walewale)",-1.11731052398682,10.3346328735352,0.267385125160217,6.89685153961182,98.4708513275694
"12777","Kpando","Shama/Ahanta/East (Sekondi/Takoradi)",-1.62365472316742,5.0811014175415,0.267385125160217,6.89685153961182,131.165303952152
"12778","Kumasi Metro","Tain",-2.28683090209961,7.94890546798706,-1.59718716144562,6.68205976486206,48.4063553683598
"12780","Kumasi Metro","Amansie East (Bekwai)",-1.37072885036469,6.38336086273193,-1.59718716144562,6.68205976486206,15.764446884927
"12782","Kumasi Metro","Birim North ( New Abirem)",-1.02167463302612,6.22278738021851,-1.59718716144562,6.68205976486206,39.7587414049754
"12784","Kumasi Metro","Akatsi",0.842700481414795,6.20688915252686,-1.59718716144562,6.68205976486206,167.829244149436
"12786","Kumasi Metro","Gomoa (Apam)",-0.723635494709015,5.40456104278564,-1.59718716144562,6.68205976486206,61.0878172837973
"12788","Kumasi Metro","Adansi North (Fomena)",-1.56873786449432,6.07334852218628,-1.59718716144562,6.68205976486206,5.42766288428514
"12790","Kumasi Metro","Tano (Bechem)",-2.02141523361206,7.18365907669067,-1.59718716144562,6.68205976486206,29.4117620660658
"12792","Kumasi Metro","Bolgatanga",-0.880232632160187,10.7424564361572,-1.59718716144562,6.68205976486206,59.2829859737269
"12794","Kumasi Metro","West Gonja (Damongo)",-1.70040583610535,9.50565147399902,-1.59718716144562,6.68205976486206,24.5167859075455
"12796","Kumasi Metro","Kintampo North",-1.54442632198334,8.37111854553223,-1.59718716144562,6.68205976486206,14.5044570151826
"12798","Kumasi Metro","Assin North (Assin Fosu)",-1.37461698055267,5.77799510955811,-1.59718716144562,6.68205976486206,17.0634064238837
"12800","Kumasi Metro","Tolon Kunbungu (Tolon)",-1.10971987247467,9.52724552154541,-1.59718716144562,6.68205976486206,40.8140427155611
"12802","Kumasi Metro","Tema",-0.0500882156193256,5.69031476974487,-1.59718716144562,6.68205976486206,106.807636230104
"12804","Kumasi Metro","Central Gonja (Buipe)",-1.4432520866394,8.9619083404541,-1.59718716144562,6.68205976486206,21.6832850043962
"12806","Kumasi Metro","Jomoro (Half Assini)",-2.80322027206421,5.06950759887695,-1.59718716144562,6.68205976486206,84.1727601583032
"12808","Kumasi Metro","Garu Tempane",-0.171862438321114,10.8220167160034,-1.59718716144562,6.68205976486206,102.778494350292
"12810","Kumasi Metro","Bole",-2.26667523384094,8.62969589233398,-1.59718716144562,6.68205976486206,48.5665756710504
"12812","Kumasi Metro","Nkoranza",-1.51597356796265,7.66436910629272,-1.59718716144562,6.68205976486206,9.88653691720313
"12814","Kumasi Metro","Shama/Ahanta/East (Sekondi/Takoradi)",-1.62365472316742,5.0811014175415,-1.59718716144562,6.68205976486206,13.4394236008162
"12816","Kumasi Metro","Mpohor-Wassa East (Daboase)",-1.69756937026978,5.3307957649231,-1.59718716144562,6.68205976486206,13.194702095779
"12818","Kumasi Metro","Wa Municipal",-2.28503036499023,10.0306215286255,-1.59718716144562,6.68205976486206,54.5046573746968
"12820","Kumasi Metro","Kwaebibirem (Kade)",-0.799037277698517,6.13331890106201,-1.59718716144562,6.68205976486206,55.0830424804097
"12822","Kumasi Metro","Atwima / Nwabiagya (Nkawie)",-1.80875706672668,6.68133735656738,-1.59718716144562,6.68205976486206,14.5353391518174
"12824","Kumasi Metro","Kumasi Metro",-1.59718716144562,6.68205976486206,-1.59718716144562,6.68205976486206,0
"12826","Kumasi Metro","Accra Metropolitan",-0.197115257382393,5.6073956489563,-1.59718716144562,6.68205976486206,96.7959549763751
"12828","Kumasi Metro","Amansie West (Manso-Nkwanta)",-1.8933699131012,6.43694496154785,-1.59718716144562,6.68205976486206,20.4602301894888
"12830","Kumasi Metro","Bawku East (Bawku)",-0.188137739896774,11.0363521575928,-1.59718716144562,6.68205976486206,102.289701765899
"12832","Kumasi Metro","Birim South (Akim Oda)",-0.969164490699768,5.86416721343994,-1.59718716144562,6.68205976486206,43.7463920544317
"12834","Kumasi Metro","Akwapim South (Nsawam)",-0.268249362707138,5.82600259780884,-1.59718716144562,6.68205976486206,91.7272719663025
"12836","Kumasi Metro","Keta",0.853055775165558,5.90746402740479,-1.59718716144562,6.68205976486206,168.711301049454
"12838","Kumasi Metro","Ahafo Ano South (Mankranso)",-1.9891722202301,6.92877149581909,-1.59718716144562,6.68205976486206,26.9944970455698
"12840","Kumasi Metro","Manya Krobo (Odumase-Krobo)",-0.127511590719223,6.41491651535034,-1.59718716144562,6.68205976486206,101.048412144826
"12842","Kumasi Metro","Abura/Asebu/Kwamankese (Abura Dunkwa)",-1.19708836078644,5.13000059127808,-1.59718716144562,6.68205976486206,30.4375650764425
"12844","Kumasi Metro","Sisala/Tumu (Tumu)",-1.73106586933136,10.5741777420044,-1.59718716144562,6.68205976486206,33.6263283391732
"12846","Kumasi Metro","Kwahu North (Donkorkrom)",-0.264697343111038,6.91197347640991,-1.59718716144562,6.68205976486206,91.521183492109
"12848","Kumasi Metro","Saboba/Chereponi (Saboba)",0.166294068098068,9.91628551483154,-1.59718716144562,6.68205976486206,123.13536524758
"12850","Kumasi Metro","Assin South (Nsuaem Kyekyewere)",-1.26436614990234,5.49579477310181,-1.59718716144562,6.68205976486206,24.9496985742625
"12852","Kumasi Metro","Agona Swedru",-0.755242526531219,5.61735343933105,-1.59718716144562,6.68205976486206,58.6319091534019
"12854","Kumasi Metro","Kassena/Nankani (Navrongo)",-1.21744096279144,10.9094228744507,-1.59718716144562,6.68205976486206,43.6054094141448
"12856","Kumasi Metro","East Dagomba (Yendi)",-0.200845062732697,9.35213088989258,-1.59718716144562,6.68205976486206,97.85717534301
"12858","Kumasi Metro","Adansi West (Obuasi)",-1.65927422046661,5.98641157150269,-1.59718716144562,6.68205976486206,7.191515645844
"12860","Kumasi Metro","Upper Denkyira (Dunkwa-On-Offin)",-1.86744821071625,5.957923412323,-1.59718716144562,6.68205976486206,19.5445998923518
"12862","Kumasi Metro","Sene (Kwame Danso)",-0.348857820034027,7.72152233123779,-1.59718716144562,6.68205976486206,86.0022265735673
"12864","Kumasi Metro","Atiwa (Kwabeng)",-0.675171911716461,6.32678174972534,-1.59718716144562,6.68205976486206,63.4580929752041
"12866","Kumasi Metro","Gushegu (Gushegu)",-0.187724083662033,9.93830871582031,-1.59718716144562,6.68205976486206,99.7782577811967
"12868","Kumasi Metro","Bia (Essam)",-3.04354381561279,6.73738622665405,-1.59718716144562,6.68205976486206,99.3576533598597
"12870","Kumasi Metro","Akwapim North (Akropong)",-0.166071146726608,5.97642612457275,-1.59718716144562,6.68205976486206,98.6299475599466
"12872","Kumasi Metro","Bosomtwe/Atwima/Kwanwoma (Kuntanase)",-1.56275165081024,6.55932283401489,-1.59718716144562,6.68205976486206,2.577169279465
"12874","Kumasi Metro","South Tongu (Sogakope)",0.645589470863342,5.96053743362427,-1.59718716144562,6.68205976486206,154.415389372529
"12876","Kumasi Metro","Adaklu Anigbe (Kpetoe)",0.488698303699493,6.38395690917969,-1.59718716144562,6.68205976486206,143.411736729355
"12878","Kumasi Metro","",-2.64866065979004,7.87784051895142,-1.59718716144562,6.68205976486206,72.7294005078821
"12880","Kumasi Metro","Afigya Sekyere (Agona)",-1.54861426353455,7.00199604034424,-1.59718716144562,6.68205976486206,4.26631950092777
"12882","Kumasi Metro","Dormaa (Dormaa Ahenkro)",-2.75384044647217,7.22284889221191,-1.59718716144562,6.68205976486206,79.5005530230627
"12884","Kumasi Metro","Mfantsiman (Saltpond)",-1.00645339488983,5.20152807235718,-1.59718716144562,6.68205976486206,42.5161617039685
"12886","Kumasi Metro","West Mamprusi (Walewale)",-1.11731052398682,10.3346328735352,-1.59718716144562,6.68205976486206,44.600800600443
"12888","Kumasi Metro","Wa West (Wechiau)",-2.64412522315979,9.91548728942871,-1.59718716144562,6.68205976486206,76.2377644872821
"12890","Kumasi Metro","Kwahu South (Mpraeso)",-0.635528683662415,6.61922645568848,-1.59718716144562,6.68205976486206,66.0785600378232
"12892","Kumasi Metro","Dangme East (Ada)",0.106862179934978,5.91473388671875,-1.59718716144562,6.68205976486206,117.41863930422
"12894","Kumasi Metro","East Akim (Kibi)",-0.454344213008881,6.17855787277222,-1.59718716144562,6.68205976486206,78.7050899988546
"12896","Kumasi Metro","Awutu/Efutu/Senya (Winneba)",-0.508638918399811,5.54489612579346,-1.59718716144562,6.68205976486206,75.5391900193355
"12898","Kumasi Metro","Asunafo (Goaso)",-2.68374562263489,6.80908823013306,-1.59718716144562,6.68205976486206,74.6368567586042
"12900","Kumasi Metro","Atebubu",-1.0652015209198,7.67559051513672,-1.59718716144562,6.68205976486206,37.3932754734355
"12902","Kumasi Metro","Asunafo South",-2.57220482826233,6.63116884231567,-1.59718716144562,6.68205976486206,66.994131920491
"12904","Kumasi Metro","Lawra",-2.80094122886658,10.5463981628418,-1.59718716144562,6.68205976486206,87.9429289361649
"12906","Kumasi Metro","Tano North",-2.17906522750854,7.17709350585938,-1.59718716144562,6.68205976486206,40.1460260110421
"12908","Kumasi Metro","Asante Akim South (Juaso)",-1.08829259872437,6.53297996520996,-1.59718716144562,6.68205976486206,34.99468218061
"12910","Kumasi Metro","Suhum/Kraboa/Coaltar",-0.474989742040634,5.94451522827148,-1.59718716144562,6.68205976486206,77.45058265748
"12912","Kumasi Metro","Bawku West (Zebilla)",-0.478857457637787,10.8185272216797,-1.59718716144562,6.68205976486206,83.4079376455679
"12914","Kumasi Metro","Sefwi Wiawso",-2.63786101341248,6.25838994979858,-1.59718716144562,6.68205976486206,71.6432538363362
"12916","Kumasi Metro","Berekum",-2.63174390792847,7.50356483459473,-1.59718716144562,6.68205976486206,71.2778638605405
"12918","Kumasi Metro","Nkwanta",0.40209686756134,8.32355308532715,-1.59718716144562,6.68205976486206,137.517298064147
"12920","Kumasi Metro","Savelugu/Nanton (Savelugu)",-0.815288662910461,9.81180095672607,-1.59718716144562,6.68205976486206,59.3115572244047
"12922","Kumasi Metro","Builsa (Sandema)",-1.33749449253082,10.5570726394653,-1.59718716144562,6.68205976486206,36.7494682064474
"12924","Kumasi Metro","Krachi East (Dambai)",0.217028766870499,7.74382829666138,-1.59718716144562,6.68205976486206,124.661833625832
"12926","Kumasi Metro","Kintampo",-1.54442632198334,8.37111854553223,-1.59718716144562,6.68205976486206,14.5044570151826
"12928","Kumasi Metro","Edina/Komenda/Eguafo",-1.43741977214813,5.14079332351685,-1.59718716144562,6.68205976486206,16.8959136998926
"12930","Kumasi Metro","Ejura/Sekyedumase (Ejura)",-1.36796534061432,7.46287393569946,-1.59718716144562,6.68205976486206,17.0098754544719
"12932","Kumasi Metro","Yilo Krobo (Somanya)",-0.181593209505081,6.18635511398315,-1.59718716144562,6.68205976486206,97.4365907078537
"12934","Kumasi Metro","Bunkpurugu Yunyoo (Bunkpurugu)",-0.0841669961810112,10.5221290588379,-1.59718716144562,6.68205976486206,107.741463860666
"12936","Kumasi Metro","North Tongu (Adidome)",0.407175898551941,6.13318634033203,-1.59718716144562,6.68205976486206,137.927904837697
"12938","Kumasi Metro","Kete Krachie",-0.0899035781621933,8.05344390869141,-1.59718716144562,6.68205976486206,103.861893226428
"12940","Kumasi Metro","Ahanta West (Agona Ahanta)",-1.99056136608124,4.83470392227173,-1.59718716144562,6.68205976486206,31.1643472891482
"12942","Kumasi Metro","Amansie Central (Jacobu)",-1.73985767364502,6.24280118942261,-1.59718716144562,6.68205976486206,10.4684488918796
"12944","Kumasi Metro","Wassa Amenfi (Asankragwa)",-2.3020179271698,5.72551774978638,-1.59718716144562,6.68205976486206,49.1593631441805
"12946","Kumasi Metro","Adansi East (New Edubiase)",-1.39652860164642,6.10548162460327,-1.59718716144562,6.68205976486206,14.6106056139922
"12948","Kumasi Metro","Ho Municipal",0.526142239570618,6.71760702133179,-1.59718716144562,6.68205976486206,145.86705606112
"12950","Kumasi Metro","Kwabre (Mamponteng)",-1.54142010211945,6.80677843093872,-1.59718716144562,6.68205976486206,3.96830012706459
"12952","Kumasi Metro","New Juaben (Koforidua)",-0.297512322664261,6.1126127243042,-1.59718716144562,6.68205976486206,89.5154286139251
"12954","Kumasi Metro","Hohoe",0.466238558292389,7.03059482574463,-1.59718716144562,6.68205976486206,141.687891426568
"12956","Kumasi Metro","Juaboso Bia (Juaboso)",-2.92668342590332,6.35921287536621,-1.59718716144562,6.68205976486206,91.437579862221
